id,ref_id,name,version,last_change,f_category,description,flow_type,infrastructure_flow,cas_number,formula,f_reference_flow_property,f_location,synonyms
5685,ae366bc7-e6b0-317d-8873-dfc154ea3c9c,"apply pesticide; foliar, winter wheat; at farm",0,0,51,,PRODUCT_FLOW,0,,,339,,
5687,1695637d-0e29-3fb0-b09c-3d2d2f181422,"apply pesticide; directed spray, corn; at farm",0,0,51,,PRODUCT_FLOW,0,,,339,,
5689,1896982e-538d-382c-b2f1-f1ea59f25200,"apply pesticide; directed spray, cotton; at farm",0,0,51,,PRODUCT_FLOW,0,,,339,,
5691,c0aedbde-4790-39b2-815a-a0d9882a4b48,"apply pesticide; directed spray, durum; at farm",0,0,51,,PRODUCT_FLOW,0,,,339,,
5693,833800dc-fb11-3dfd-8b48-d3244b5c244e,"apply pesticide; directed spray, oats; at farm",0,0,51,,PRODUCT_FLOW,0,,,339,,
5695,ef6286d1-d680-387b-8fc2-450c8608791e,"apply pesticide; directed spray, peanuts; at farm",0,0,51,,PRODUCT_FLOW,0,,,339,,
5697,f078ea28-0080-3687-a2ab-f59a7e8448fa,"apply pesticide; directed spray, rice; at farm",0,0,51,,PRODUCT_FLOW,0,,,339,,
5699,0a0d3f22-293f-3c83-9881-edd966d1ef41,"apply pesticide; directed spray, soybeans; at farm",0,0,51,,PRODUCT_FLOW,0,,,339,,
5701,70f41a25-6d91-3219-9bba-ba3e86dfe970,"apply pesticide; directed spray, spring wheat; at farm",0,0,51,,PRODUCT_FLOW,0,,,339,,
5703,3f77e501-bc0f-33db-b13a-f24686c52aa5,"apply pesticide; directed spray, winter wheat; at farm",0,0,51,,PRODUCT_FLOW,0,,,339,,
5705,1ab8b3b7-8d95-3c4e-94fd-343dbfcbf364,"apply pesticide; banded or side-dressed, corn; at farm",0,0,51,,PRODUCT_FLOW,0,,,339,,
5707,56c6b7ff-7d5f-3d38-be3b-b891d26c8d13,"apply pesticide; banded or side-dressed, cotton; at farm",0,0,51,,PRODUCT_FLOW,0,,,339,,
5709,9edc73e3-a39e-3edb-846c-fe8311868a30,"apply pesticide; banded or side-dressed, durum; at farm",0,0,51,,PRODUCT_FLOW,0,,,339,,
5711,03eea63c-18d5-3aa7-a523-724c51bbf558,"apply pesticide; banded or side-dressed, oats; at farm",0,0,51,,PRODUCT_FLOW,0,,,339,,
5713,13335a44-8357-3743-894f-add9ddeee65f,"apply pesticide; banded or side-dressed, peanuts; at farm",0,0,51,,PRODUCT_FLOW,0,,,339,,
5715,f89cf1b4-f78e-3f20-a260-774f55bf0b13,"apply pesticide; banded or side-dressed, rice; at farm",0,0,51,,PRODUCT_FLOW,0,,,339,,
5717,a76e06cb-698f-30de-a61b-18b62cb20e18,"apply pesticide; banded or side-dressed, soybeans; at farm",0,0,51,,PRODUCT_FLOW,0,,,339,,
5719,f078b05a-daad-3531-8bae-324a10e9ea9d,"apply pesticide; banded or side-dressed, spring wheat; at farm",0,0,51,,PRODUCT_FLOW,0,,,339,,
5721,99bdd412-250c-3d2d-a481-b65b2b781d80,"apply pesticide; banded or side-dressed, winter wheat; at farm",0,0,51,,PRODUCT_FLOW,0,,,339,,
5723,75249bb4-0a81-3549-b05a-363280cd953e,"apply pesticide; broadcast with incorporation, drawn sprayer, corn; at farm",0,0,51,,PRODUCT_FLOW,0,,,339,,
5725,5fdd9df7-5bc9-3ccf-baaf-fee91dbfc4a5,"apply pesticide; broadcast with incorporation, drawn sprayer, cotton; at farm",0,0,51,,PRODUCT_FLOW,0,,,339,,
5727,02328a90-6527-3f51-b035-250937f7e24e,"apply pesticide; broadcast with incorporation, drawn sprayer, durum; at farm",0,0,51,,PRODUCT_FLOW,0,,,339,,
5729,1b834668-88d9-3008-9647-c05a033f6c85,"apply pesticide; broadcast with incorporation, drawn sprayer, oats; at farm",0,0,51,,PRODUCT_FLOW,0,,,339,,
5731,420d8fb7-d727-3d73-923d-aec7389b8350,"apply pesticide; broadcast with incorporation, drawn sprayer, peanuts; at farm",0,0,51,,PRODUCT_FLOW,0,,,339,,
5733,92ffa11b-41a1-37f4-8e7a-8c6093891662,"apply pesticide; broadcast with incorporation, drawn sprayer, rice; at farm",0,0,51,,PRODUCT_FLOW,0,,,339,,
5735,671eba67-fd48-37d2-ab51-d51cb179a296,"apply pesticide; broadcast with incorporation, drawn sprayer, soybeans; at farm",0,0,51,,PRODUCT_FLOW,0,,,339,,
5737,04549b61-719e-3913-93fb-f55607a9eb64,"apply pesticide; broadcast with incorporation, drawn sprayer, spring wheat; at farm",0,0,51,,PRODUCT_FLOW,0,,,339,,
5739,2e2f84dd-80ab-3124-a074-da9555bcaf6b,"apply pesticide; broadcast with incorporation, drawn sprayer, winter wheat; at farm",0,0,51,,PRODUCT_FLOW,0,,,339,,
5741,6c5237c6-d380-3d23-9f78-539f352317db,"apply pesticide; broadcast with incorporation, self-propelled sprayer, corn; at farm",0,0,51,,PRODUCT_FLOW,0,,,339,,
5743,8c2d991b-570b-32d2-8d64-d29f18329312,"apply pesticide; broadcast with incorporation, self-propelled sprayer, cotton; at farm",0,0,51,,PRODUCT_FLOW,0,,,339,,
5745,6f4e36e2-c5ce-3671-a69d-3699716b6409,"apply pesticide; broadcast with incorporation, self-propelled sprayer, durum; at farm",0,0,51,,PRODUCT_FLOW,0,,,339,,
5747,7fa77534-1007-3394-86f7-8e59741f4b10,"apply pesticide; broadcast with incorporation, self-propelled sprayer, oats; at farm",0,0,51,,PRODUCT_FLOW,0,,,339,,
5749,b52f15da-1501-38bd-8df7-c54fc532e264,"apply pesticide; broadcast with incorporation, self-propelled sprayer, peanuts; at farm",0,0,51,,PRODUCT_FLOW,0,,,339,,
5751,20b61274-b273-306a-8491-062886c8ae51,"apply pesticide; broadcast with incorporation, self-propelled sprayer, rice; at farm",0,0,51,,PRODUCT_FLOW,0,,,339,,
5753,f828c1d6-27e7-3114-b138-04c9063419b3,"apply pesticide; broadcast with incorporation, self-propelled sprayer, soybeans; at farm",0,0,51,,PRODUCT_FLOW,0,,,339,,
5755,601af665-9083-34cb-a81a-d457ac5fa057,"apply pesticide; broadcast with incorporation, self-propelled sprayer, spring wheat; at farm",0,0,51,,PRODUCT_FLOW,0,,,339,,
5757,9c86204a-2105-3dfa-8da0-a8e7484105c1,"apply pesticide; broadcast with incorporation, self-propelled sprayer, winter wheat; at farm",0,0,51,,PRODUCT_FLOW,0,,,339,,
5759,ab2c3d3e-46a9-395e-8961-40def398dca0,"apply pesticide; broadcast without incorporation, drawn sprayer, corn; at farm",0,0,51,,PRODUCT_FLOW,0,,,339,,
5761,280987dd-4119-3063-8fae-a7535133c058,"apply pesticide; broadcast without incorporation, drawn sprayer, cotton; at farm",0,0,51,,PRODUCT_FLOW,0,,,339,,
5763,bfcbadca-be87-32bf-9cee-8dcf4556b5f8,"apply pesticide; broadcast without incorporation, drawn sprayer, durum; at farm",0,0,51,,PRODUCT_FLOW,0,,,339,,
5765,ab08f365-07eb-383e-832c-4dbff1eb2693,"apply pesticide; broadcast without incorporation, drawn sprayer, oats; at farm",0,0,51,,PRODUCT_FLOW,0,,,339,,
5767,d9fa6fc6-bff7-31c6-95af-e3287b77101b,"apply pesticide; broadcast without incorporation, drawn sprayer, peanuts; at farm",0,0,51,,PRODUCT_FLOW,0,,,339,,
5769,090a66b2-5b13-3e1f-bef6-7c1ec59a929f,"apply pesticide; broadcast without incorporation, drawn sprayer, rice; at farm",0,0,51,,PRODUCT_FLOW,0,,,339,,
5771,57c73ea4-5321-3d7d-a4ec-679bf42320e3,"apply pesticide; broadcast without incorporation, drawn sprayer, soybeans; at farm",0,0,51,,PRODUCT_FLOW,0,,,339,,
5773,001219ed-5a7b-3f75-ac83-2e4369615d84,"apply pesticide; broadcast without incorporation, drawn sprayer, spring wheat; at farm",0,0,51,,PRODUCT_FLOW,0,,,339,,
5775,a0ee7796-066d-3e07-9315-afedd695fb70,"apply pesticide; broadcast without incorporation, drawn sprayer, winter wheat; at farm",0,0,51,,PRODUCT_FLOW,0,,,339,,
5777,b79b8d50-864d-32f6-b86e-2eddc675583d,"apply pesticide; broadcast without incorporation, self-propelled sprayer, corn; at farm",0,0,51,,PRODUCT_FLOW,0,,,339,,
5779,6a76f8d0-3ae5-386b-a9fa-625268b39a06,"apply pesticide; broadcast without incorporation, self-propelled sprayer, cotton; at farm",0,0,51,,PRODUCT_FLOW,0,,,339,,
5781,ae2b2141-e14c-3e14-a7f3-49727c8b08a4,"apply pesticide; broadcast without incorporation, self-propelled sprayer, durum; at farm",0,0,51,,PRODUCT_FLOW,0,,,339,,
5783,eaf5e647-9759-3d0b-93e8-e0ad3c7b5d95,"apply pesticide; broadcast without incorporation, self-propelled sprayer, oats; at farm",0,0,51,,PRODUCT_FLOW,0,,,339,,
5785,e3afc946-90ae-3643-b2f0-60cdb27cf69a,"apply pesticide; broadcast without incorporation, self-propelled sprayer, peanuts; at farm",0,0,51,,PRODUCT_FLOW,0,,,339,,
5787,98002769-7d8d-35f1-bf3f-8b3fc45a4f08,"apply pesticide; broadcast without incorporation, self-propelled sprayer, rice; at farm",0,0,51,,PRODUCT_FLOW,0,,,339,,
5789,983aeb55-e8cb-3c88-a3d6-a16a1d8f56b8,"apply pesticide; broadcast without incorporation, self-propelled sprayer, soybeans; at farm",0,0,51,,PRODUCT_FLOW,0,,,339,,
5791,de0b9f75-c208-3664-acf6-f168d4848817,"apply pesticide; broadcast without incorporation, self-propelled sprayer, spring wheat; at farm",0,0,51,,PRODUCT_FLOW,0,,,339,,
5793,ea8b8006-3bf3-3a97-92b4-bc3017fb0113,"apply pesticide; broadcast without incorporation, self-propelled sprayer, winter wheat; at farm",0,0,51,,PRODUCT_FLOW,0,,,339,,
5795,164ec2df-cc62-339a-b5f2-f6547f1ad8c4,"apply pesticide; chiseled or injected/knifed in, drawn sprayer, corn; at farm",0,0,51,,PRODUCT_FLOW,0,,,339,,
5797,0eead444-d100-3f07-92ae-d8224b2b5712,"apply pesticide; chiseled or injected/knifed in, drawn sprayer, cotton; at farm",0,0,51,,PRODUCT_FLOW,0,,,339,,
5799,f49e7efa-7288-3c8a-955d-6f0c23bfc320,"apply pesticide; chiseled or injected/knifed in, drawn sprayer, durum; at farm",0,0,51,,PRODUCT_FLOW,0,,,339,,
5801,6c37e0e5-792f-332c-a578-9416c1f34724,"apply pesticide; chiseled or injected/knifed in, drawn sprayer, oats; at farm",0,0,51,,PRODUCT_FLOW,0,,,339,,
5803,ad558c89-83e5-3e93-8913-c7d4f3c41469,"apply pesticide; chiseled or injected/knifed in, drawn sprayer, peanuts; at farm",0,0,51,,PRODUCT_FLOW,0,,,339,,
5805,dc18ab15-0548-3f31-aef6-238f25e51c18,"apply pesticide; chiseled or injected/knifed in, drawn sprayer, rice; at farm",0,0,51,,PRODUCT_FLOW,0,,,339,,
5807,d711566f-4876-3e4b-a4a6-cdae64e492fc,"apply pesticide; chiseled or injected/knifed in, drawn sprayer, soybeans; at farm",0,0,51,,PRODUCT_FLOW,0,,,339,,
5809,fea7c05d-ce07-3815-a563-c95d987744da,"apply pesticide; chiseled or injected/knifed in, drawn sprayer, spring wheat; at farm",0,0,51,,PRODUCT_FLOW,0,,,339,,
5811,e56d1b23-9c6e-330c-8c21-41a668f0ca78,"apply pesticide; chiseled or injected/knifed in, drawn sprayer, winter wheat; at farm",0,0,51,,PRODUCT_FLOW,0,,,339,,
5813,d1984948-10db-3715-b94c-f991a61c841a,"apply pesticide; chiseled or injected/knifed in, self-propelled sprayer, corn; at farm",0,0,51,,PRODUCT_FLOW,0,,,339,,
5815,5b577778-8f59-3a6d-9217-dc985038fa27,"apply pesticide; chiseled or injected/knifed in, self-propelled sprayer, cotton; at farm",0,0,51,,PRODUCT_FLOW,0,,,339,,
5817,6cb96aa2-0cfa-3dd0-ac4d-0bc4d2c2e2dd,"apply pesticide; chiseled or injected/knifed in, self-propelled sprayer, durum; at farm",0,0,51,,PRODUCT_FLOW,0,,,339,,
5819,bbddb5c0-6d04-344b-a535-4dba4fbba87a,"apply pesticide; chiseled or injected/knifed in, self-propelled sprayer, oats; at farm",0,0,51,,PRODUCT_FLOW,0,,,339,,
5821,92a881f9-a615-34d2-ad99-868c11beb26d,"apply pesticide; chiseled or injected/knifed in, self-propelled sprayer, peanuts; at farm",0,0,51,,PRODUCT_FLOW,0,,,339,,
5823,7ba1b987-9f4a-3874-ac3e-7c06341529b3,"apply pesticide; chiseled or injected/knifed in, self-propelled sprayer, rice; at farm",0,0,51,,PRODUCT_FLOW,0,,,339,,
5825,3d0919b1-a00b-3937-88d9-37dfef755344,"apply pesticide; chiseled or injected/knifed in, self-propelled sprayer, soybeans; at farm",0,0,51,,PRODUCT_FLOW,0,,,339,,
5827,674f845e-e11b-3966-9e13-0377b9ae747f,"apply pesticide; chiseled or injected/knifed in, self-propelled sprayer, spring wheat; at farm",0,0,51,,PRODUCT_FLOW,0,,,339,,
5829,a20e8549-f1d5-3634-b22a-8be307d725c1,"apply pesticide; chiseled or injected/knifed in, self-propelled sprayer, winter wheat; at farm",0,0,51,,PRODUCT_FLOW,0,,,339,,
5831,3ac49394-2ee4-358b-9051-964bf991167f,"apply pesticide; in seed furrow, furrow diker, corn; at farm",0,0,51,,PRODUCT_FLOW,0,,,339,,
5833,acd87f6f-7f8d-3a5d-8d72-7e1f03e21fff,"apply pesticide; in seed furrow, furrow diker, cotton; at farm",0,0,51,,PRODUCT_FLOW,0,,,339,,
5835,27e39a23-56b6-3c22-8b4f-11913c12c217,"apply pesticide; in seed furrow, furrow diker, durum; at farm",0,0,51,,PRODUCT_FLOW,0,,,339,,
5837,69726b19-5aab-3259-8220-55c24bfcaa06,"apply pesticide; in seed furrow, furrow diker, oats; at farm",0,0,51,,PRODUCT_FLOW,0,,,339,,
5839,3ef3596d-2787-3e0f-9d8d-cc0b52f72f0c,"apply pesticide; in seed furrow, furrow diker, peanuts; at farm",0,0,51,,PRODUCT_FLOW,0,,,339,,
5841,2cb37d47-9b9c-34c2-95ab-7889ef9646b4,"apply pesticide; in seed furrow, furrow diker, rice; at farm",0,0,51,,PRODUCT_FLOW,0,,,339,,
5843,9ff2fa64-484a-3e44-a4f0-5bd036b6ae06,"apply pesticide; in seed furrow, furrow diker, soybeans; at farm",0,0,51,,PRODUCT_FLOW,0,,,339,,
5845,976d10e4-4434-328c-852a-419622fbd9a2,"apply pesticide; in seed furrow, furrow diker, spring wheat; at farm",0,0,51,,PRODUCT_FLOW,0,,,339,,
5847,ebb7c891-e600-392f-b385-b998986e5fac,"apply pesticide; in seed furrow, furrow diker, winter wheat; at farm",0,0,51,,PRODUCT_FLOW,0,,,339,,
5849,b54b3234-65c7-3d38-98d9-c3e697c40f32,"apply pesticide; in seed furrow, furrow shaper, corn; at farm",0,0,51,,PRODUCT_FLOW,0,,,339,,
5851,ea067c1c-6091-3ff9-9089-b0e33e2eb1ae,"apply pesticide; in seed furrow, furrow shaper, cotton; at farm",0,0,51,,PRODUCT_FLOW,0,,,339,,
5853,5ad36226-43ff-32f5-a984-58abea09dcef,"apply pesticide; in seed furrow, furrow shaper, durum; at farm",0,0,51,,PRODUCT_FLOW,0,,,339,,
5855,3930eb4b-af7e-3858-8d32-ea43369e02d3,"apply pesticide; in seed furrow, furrow shaper, oats; at farm",0,0,51,,PRODUCT_FLOW,0,,,339,,
5857,cdf9782b-bbe1-3d87-b18d-b6503582fc34,"apply pesticide; in seed furrow, furrow shaper, peanuts; at farm",0,0,51,,PRODUCT_FLOW,0,,,339,,
5859,fbe41438-b8e8-3d40-8a07-dd18a10d0c4b,"apply pesticide; in seed furrow, furrow shaper, rice; at farm",0,0,51,,PRODUCT_FLOW,0,,,339,,
5861,81d1825c-03ac-3a0c-bd2b-9deab7d11634,"apply pesticide; in seed furrow, furrow shaper, soybeans; at farm",0,0,51,,PRODUCT_FLOW,0,,,339,,
5863,704713ae-dc2f-3b6a-8b26-a53b1645c315,"apply pesticide; in seed furrow, furrow shaper, spring wheat; at farm",0,0,51,,PRODUCT_FLOW,0,,,339,,
5865,0db838c5-188a-3985-9eb4-0b7049d016cd,"apply pesticide; in seed furrow, furrow shaper, winter wheat; at farm",0,0,51,,PRODUCT_FLOW,0,,,339,,
5867,5e8787cd-aa37-384e-9b5e-c053e4162345,CUTOFF Backflow device; for chemigation; for corn; at farm,0,0,51,,PRODUCT_FLOW,0,,,339,,
5869,5f6a50fb-6632-3366-827a-27f94dfab727,CUTOFF Anti-siphon device; for chemigation; for corn; at farm,0,0,51,,PRODUCT_FLOW,0,,,339,,
5871,2b32f276-fb2b-371f-8018-afbfd215b96b,CUTOFF Pressure sensor; for chemigation; for corn; at farm,0,0,51,,PRODUCT_FLOW,0,,,339,,
5873,3f54129b-fbfa-3433-bfdb-419c923f208e,CUTOFF Interlock; for chemigation; for corn; at farm,0,0,51,,PRODUCT_FLOW,0,,,339,,
5875,5bf500ce-5d83-3989-a527-0791ad17efc9,"CUTOFF operation of Injection pump; for chemigation, for corn; for corn; at farm",0,0,51,,PRODUCT_FLOW,0,,,339,,
5877,3c1ecffe-e93e-34f9-8d0a-4a9949b5a368,"apply pesticide; in irrigation water, corn; at farm",0,0,51,,PRODUCT_FLOW,0,,,339,,
5879,c9fcbcae-c46f-31d2-9fa6-658390b544f6,CUTOFF Backflow device; for chemigation; for cotton; at farm,0,0,51,,PRODUCT_FLOW,0,,,339,,
5881,a78c951d-60ac-33ef-b2ff-b94c6017a04b,CUTOFF Anti-siphon device; for chemigation; for cotton; at farm,0,0,51,,PRODUCT_FLOW,0,,,339,,
5883,b969e91b-80af-3a69-8bdd-a671db148a74,CUTOFF Pressure sensor; for chemigation; for cotton; at farm,0,0,51,,PRODUCT_FLOW,0,,,339,,
5885,3b57485c-f5a4-3594-8a62-ccaf6c8c8312,"CUTOFF operation of Injection pump; for chemigation, for corn; for cotton; at farm",0,0,51,,PRODUCT_FLOW,0,,,339,,
5887,73513eb8-3795-3c02-827e-f715f01cbebb,CUTOFF Interlock; for chemigation; for cotton; at farm,0,0,51,,PRODUCT_FLOW,0,,,339,,
5889,6276ce1e-e0c8-3005-bf84-8c89bd2a936d,"apply pesticide; in irrigation water, cotton; at farm",0,0,51,,PRODUCT_FLOW,0,,,339,,
5891,a3086989-c838-39ec-8823-642aa8af1da8,CUTOFF Pressure sensor; for chemigation; for durum wheat; at farm,0,0,51,,PRODUCT_FLOW,0,,,339,,
5893,9e11674b-5d51-3815-8936-73bac7708fbb,CUTOFF Backflow device; for chemigation; for durum wheat; at farm,0,0,51,,PRODUCT_FLOW,0,,,339,,
5895,ccb3c855-bf21-3078-84c4-1250c492b3fb,CUTOFF Interlock; for chemigation; for durum wheat; at farm,0,0,51,,PRODUCT_FLOW,0,,,339,,
5897,b1f87885-fa94-35de-b0c5-866fd766d833,CUTOFF Anti-siphon device; for chemigation; for durum wheat; at farm,0,0,51,,PRODUCT_FLOW,0,,,339,,
5899,e4db48f5-a9a6-3133-a718-05ff69a6ca0b,"CUTOFF operation of Injection pump; for chemigation, for corn; for durum wheat; at farm",0,0,51,,PRODUCT_FLOW,0,,,339,,
5901,5b481aa2-e43b-33f4-adcb-4bbbb25a5a8d,"apply pesticide; in irrigation water, durum; at farm",0,0,51,,PRODUCT_FLOW,0,,,339,,
5903,1b2cccff-694f-3c36-a472-331cd1451939,"CUTOFF operation of Injection pump; for chemigation, for corn; for oats; at farm",0,0,51,,PRODUCT_FLOW,0,,,339,,
5905,87611eac-4c56-3531-8ead-d7fe458857b2,CUTOFF Pressure sensor; for chemigation; for oats; at farm,0,0,51,,PRODUCT_FLOW,0,,,339,,
5907,02b34b1d-b1da-3392-a075-c7fae2b82e51,CUTOFF Backflow device; for chemigation; for oats; at farm,0,0,51,,PRODUCT_FLOW,0,,,339,,
5909,8a1a9019-1efa-37f3-9e3f-50de8192795f,CUTOFF Anti-siphon device; for chemigation; for oats; at farm,0,0,51,,PRODUCT_FLOW,0,,,339,,
5911,c631986d-d003-3e3c-83f8-04d435c4a358,CUTOFF Interlock; for chemigation; for oats; at farm,0,0,51,,PRODUCT_FLOW,0,,,339,,
5913,ec0ba8f2-14f1-3201-98fa-8da2eb27e29b,"apply pesticide; in irrigation water, oats; at farm",0,0,51,,PRODUCT_FLOW,0,,,339,,
5915,dfd2195e-7799-380f-b94f-648d84b145ba,"CUTOFF operation of Injection pump; for chemigation, for corn; for peanuts; at farm",0,0,51,,PRODUCT_FLOW,0,,,339,,
5917,550bd18d-714c-37d7-a15d-06d2d9ea5fe4,CUTOFF Anti-siphon device; for chemigation; for peanuts; at farm,0,0,51,,PRODUCT_FLOW,0,,,339,,
5919,72d5fdde-9830-3d4a-886f-dd4126b9a956,CUTOFF Interlock; for chemigation; for peanuts; at farm,0,0,51,,PRODUCT_FLOW,0,,,339,,
5921,cfa75a22-eed4-3a3b-b41e-bf4d08768455,CUTOFF Backflow device; for chemigation; for peanuts; at farm,0,0,51,,PRODUCT_FLOW,0,,,339,,
5923,c8ed0828-593d-3735-a22c-b4ac6464e090,CUTOFF Pressure sensor; for chemigation; for peanuts; at farm,0,0,51,,PRODUCT_FLOW,0,,,339,,
5925,063f0cb1-71b4-398a-87a8-4139e108c88e,"apply pesticide; in irrigation water, peanuts; at farm",0,0,51,,PRODUCT_FLOW,0,,,339,,
5927,1b1c414d-e530-3d29-a67a-0d0161e53417,CUTOFF Interlock; for chemigation; for rice; at farm,0,0,51,,PRODUCT_FLOW,0,,,339,,
5929,9201ff2d-b293-3741-94d5-70bdfb5b3efe,CUTOFF Pressure sensor; for chemigation; for rice; at farm,0,0,51,,PRODUCT_FLOW,0,,,339,,
5931,d0012cde-a17d-3db2-bee2-b1132f7b8bb3,CUTOFF Anti-siphon device; for chemigation; for rice; at farm,0,0,51,,PRODUCT_FLOW,0,,,339,,
5933,1ef96507-120e-3503-a8c9-5ee4ab75577a,CUTOFF Backflow device; for chemigation; for rice; at farm,0,0,51,,PRODUCT_FLOW,0,,,339,,
5935,6bcf1ef0-f60d-3082-8118-8b0d0295ff68,"CUTOFF operation of Injection pump; for chemigation, for corn; for rice; at farm",0,0,51,,PRODUCT_FLOW,0,,,339,,
5937,d89f21a7-f9b8-3f90-9b83-ab22eb405e65,"apply pesticide; in irrigation water, rice; at farm",0,0,51,,PRODUCT_FLOW,0,,,339,,
5939,f4e3a054-113f-3aa4-b361-7104adb75918,"CUTOFF operation of Injection pump; for chemigation, for corn; for soybeans; at farm",0,0,51,,PRODUCT_FLOW,0,,,339,,
5941,64811887-beaf-394e-acb3-0fb8ed2b21b7,CUTOFF Pressure sensor; for chemigation; for soybeans; at farm,0,0,51,,PRODUCT_FLOW,0,,,339,,
5943,782a8862-affd-3fe9-b0e7-4558f11ebb6a,CUTOFF Anti-siphon device; for chemigation; for soybeans; at farm,0,0,51,,PRODUCT_FLOW,0,,,339,,
5945,3436f6e8-2846-3084-bbfb-cbda4a1d486c,CUTOFF Interlock; for chemigation; for soybeans; at farm,0,0,51,,PRODUCT_FLOW,0,,,339,,
5947,4ac4b2a3-9a10-3252-abbb-7087cef71afe,CUTOFF Backflow device; for chemigation; for soybeans; at farm,0,0,51,,PRODUCT_FLOW,0,,,339,,
5949,b786a463-0f2d-34c6-86d0-db04f3293cb0,"apply pesticide; in irrigation water, soybeans; at farm",0,0,51,,PRODUCT_FLOW,0,,,339,,
5951,e676e4db-a962-369a-b160-09d537994689,CUTOFF Pressure sensor; for chemigation; for spring wheat; at farm,0,0,51,,PRODUCT_FLOW,0,,,339,,
5953,090ddc0b-22eb-3e6b-b54a-3c8ada862bbb,"CUTOFF operation of Injection pump; for chemigation, for corn; for spring wheat; at farm",0,0,51,,PRODUCT_FLOW,0,,,339,,
5955,ca8c4b4a-ee69-3041-bc16-6a616854c2e7,CUTOFF Interlock; for chemigation; for spring wheat; at farm,0,0,51,,PRODUCT_FLOW,0,,,339,,
5957,a2371453-6db5-32d4-83cf-737ec4c2839c,CUTOFF Anti-siphon device; for chemigation; for spring wheat; at farm,0,0,51,,PRODUCT_FLOW,0,,,339,,
5959,15e8cde9-5a24-362d-b372-0882d064bbe9,CUTOFF Backflow device; for chemigation; for spring wheat; at farm,0,0,51,,PRODUCT_FLOW,0,,,339,,
5961,e2e93cb1-b81f-341d-84c0-e175768883e7,"apply pesticide; in irrigation water, spring wheat; at farm",0,0,51,,PRODUCT_FLOW,0,,,339,,
5963,5cde714b-5a42-3010-a8a4-07e0c12eaf20,CUTOFF Backflow device; for chemigation; for winter wheat; at farm,0,0,51,,PRODUCT_FLOW,0,,,339,,
5965,fb113457-9c9e-3116-986d-c261a2e4a52e,CUTOFF Anti-siphon device; for chemigation; for winter wheat; at farm,0,0,51,,PRODUCT_FLOW,0,,,339,,
5967,8434e0f3-3251-31df-8c74-baf526f7a118,"CUTOFF operation of Injection pump; for chemigation, for corn; for winter wheat; at farm",0,0,51,,PRODUCT_FLOW,0,,,339,,
5969,2f9e59c8-2667-3102-b4ff-5ca4ca8bfa9a,CUTOFF Pressure sensor; for chemigation; for winter wheat; at farm,0,0,51,,PRODUCT_FLOW,0,,,339,,
5971,98ec2100-6d09-3aa3-bec4-83781b46db9e,CUTOFF Interlock; for chemigation; for winter wheat; at farm,0,0,51,,PRODUCT_FLOW,0,,,339,,
5973,c0f2f8ec-9e94-35d6-9ae5-f7fa0ecf5a94,"apply pesticide; in irrigation water, winter wheat; at farm",0,0,51,,PRODUCT_FLOW,0,,,339,,
5975,950d81e5-3ca9-388e-aada-b1070db55e86,"CUTOFF operation of Aerial application; by helicopter, for corn; at farm",0,0,51,,PRODUCT_FLOW,0,,,339,,
5977,08d84c08-a65d-3ae7-a8f9-0b4551fbb586,"apply pesticide; broadcast by air, corn; at farm",0,0,51,,PRODUCT_FLOW,0,,,339,,
5979,31940b25-ea6f-3677-80e9-b311819f2db8,"CUTOFF operation of Aerial application; by airplane, for corn; at farm",0,0,51,,PRODUCT_FLOW,0,,,339,,
5981,029d7c63-1d3d-31fe-94b6-8574f374a2a9,"CUTOFF operation of Aerial application; by airplane, for cotton; at farm",0,0,51,,PRODUCT_FLOW,0,,,339,,
5983,1be84f69-f12b-3795-bb61-f7d02d710f03,"apply pesticide; broadcast by air, cotton; at farm",0,0,51,,PRODUCT_FLOW,0,,,339,,
5985,8b16c276-efcc-3c3d-b12e-73868ef4d8d2,"CUTOFF operation of Aerial application; by helicopter, for cotton; at farm",0,0,51,,PRODUCT_FLOW,0,,,339,,
5987,e1f89b20-3e07-3aa2-8b29-1066ea6ecf9b,"CUTOFF operation of Aerial application; by helicopter, for durum wheat; at farm",0,0,51,,PRODUCT_FLOW,0,,,339,,
5989,eba59bc9-ccc1-3569-b45d-ef70a92193cc,"apply pesticide; broadcast by air, durum; at farm",0,0,51,,PRODUCT_FLOW,0,,,339,,
5991,a4999292-1898-30ab-8142-bc379d321b87,"CUTOFF operation of Aerial application; by airplane, for durum wheat; at farm",0,0,51,,PRODUCT_FLOW,0,,,339,,
5993,0eae0867-125c-37ab-8653-11f1273c02a7,"apply pesticide; broadcast by air, oats; at farm",0,0,51,,PRODUCT_FLOW,0,,,339,,
5995,4e05f23d-a018-3ab6-8cd6-00c0144b18c6,"CUTOFF operation of Aerial application; by airplane, for oats; at farm",0,0,51,,PRODUCT_FLOW,0,,,339,,
5997,2e7aba5c-52b3-3bd2-b535-2216b40cf88f,"CUTOFF operation of Aerial application; by helicopter, for oats; at farm",0,0,51,,PRODUCT_FLOW,0,,,339,,
5999,4696a308-68db-333b-a522-ccb13403f5fa,"CUTOFF operation of Aerial application; by helicopter, for peanuts; at farm",0,0,51,,PRODUCT_FLOW,0,,,339,,
6001,64a9e48b-8ac8-3fc4-a01f-0dd999581671,"apply pesticide; broadcast by air, peanuts; at farm",0,0,51,,PRODUCT_FLOW,0,,,339,,
